2015-01-21 05:00:00,28779.87,28846,0
2015-01-21 06:00:00,31656.99,28826,0
2015-01-21 07:00:00,36137.58,29675,0
2015-01-21 08:00:00,37748.85,31614,0
2015-01-21 09:00:00,36989.95,33454,0
2015-01-21 10:00:00,36571.78,34515,0
2015-01-21 11:00:00,36232.31,35132,0
2015-01-21 12:00:00,35691.14,35462,0
2015-01-21 13:00:00,35200,35530,0
2015-01-21 14:00:00,34899.58,35431,0
2015-01-21 15:00:00,34627.92,35272,0
2015-01-21 16:00:00,34672.68,35078,0
2015-01-21 17:00:00,35390.29,34956,0
2015-01-21 18:00:00,37069.59,35086,0
2015-01-21 19:00:00,38736.31,35681,0
2015-01-21 20:00:00,38679.55,36598,0
2015-01-21 21:00:00,37960.23,37222,0
2015-01-21 22:00:00,36385.12,37443,0
2015-01-21 23:00:00,33841.12,37126,0
2015-01-22 00:00:00,31406.81,36140,0
2015-01-22 01:00:00,29868.31,34720,0
2015-01-22 02:00:00,29273.79,33264,0
2015-01-22 03:00:00,29062.38,32067,0
2015-01-22 04:00:00,29376.32,31165,0
2015-01-22 05:00:00,30395.68,30629,0
2015-01-22 06:00:00,33085.59,30559,0
2015-01-22 07:00:00,37555.46,31317,0
2015-01-22 08:00:00,39761.09,33188,0
2015-01-22 09:00:00,39833.77,35160,0
2015-01-22 10:00:00,40504.5,36562,0
2015-01-22 11:00:00,41311.57,37744,0
2015-01-22 12:00:00,41769.45,38814,0
2015-01-22 13:00:00,42072.13,39701,0
2015-01-22 14:00:00,42331.59,40412,0
2015-01-22 15:00:00,42159.78,40988,0
2015-01-22 16:00:00,42466.68,41339,0
2015-01-22 17:00:00,43435.02,41677,0
2015-01-22 18:00:00,45112.21,42204,0
2015-01-22 19:00:00,46741.56,43077,0
2015-01-22 20:00:00,46546.32,44176,0
2015-01-22 21:00:00,45712.07,44887,0
2015-01-22 22:00:00,43809.26,45134,0
2015-01-22 23:00:00,40997.17,44737,0
2015-01-23 00:00:00,38456.58,43615,0
2015-01-23 01:00:00,36941.13,42067,0
2015-01-23 02:00:00,36130.91,40529,0
2015-01-23 03:00:00,35802.72,39210,0
2015-01-23 04:00:00,36032.35,38187,0
2015-01-23 05:00:00,37133.31,37541,0
